Voter ID,County,Candidate
14098132,Raffah,Khan
17509111,Marsh,Li
18186689,Queen,Khan
12676801,Marsh,Li
12497195,Marsh,Khan
14138663,Marsh,O'Tooley
19529726,Trandee,Khan
11795504,Marsh,Correy
18603360,Queen,Correy
15429908,Marsh,Khan
12523534,Marsh,O'Tooley
13016758,Marsh,Khan
16274335,Marsh,Li
18284552,Marsh,Correy
13806389,Marsh,Khan
11240021,Marsh,Khan
12786782,Bamoo,Khan
19817804,Marsh,Khan
17711684,Queen,Li
18735882,Marsh,O'Tooley
19711404,Raffah,Khan
16910246,Marsh,Khan
14556450,Marsh,Correy
10432206,Marsh,Khan
18624977,Queen,Khan
14648486,Marsh,Khan
12192572,Marsh,Khan
15181563,Bamoo,Khan
16316690,Marsh,Correy
14396618,Bamoo,Khan
14427243,Raffah,Correy
17717721,Queen,Khan
12174058,Queen,Correy
15081729,Marsh,Khan
16591387,Marsh,Khan
11926987,Marsh,Li
13724151,Trandee,Khan
15592349,Marsh,Khan
11446421,Marsh,Li
12585377,Marsh,Correy
16284003,Marsh,Khan
15352156,Queen,Correy
19653974,Marsh,Khan
18104971,Queen,Khan
17161708,Marsh,Correy
12995558,Bamoo,Khan
13913636,Bamoo,Correy
17721261,Queen,Khan
18360771,Marsh,Correy
15183585,Bamoo,Khan
19243549,Queen,Khan
15161737,Marsh,Li
16749991,Marsh,Correy
12059629,Trandee,Khan
13062567,Queen,Khan
17424848,Marsh,Li
18766178,Queen,Khan
10393939,Marsh,Khan
18259682,Queen,Khan
12392209,Queen,Li
16204086,Marsh,Correy
17222535,Bamoo,Correy
19374640,Marsh,Correy
13002373,Marsh,Correy
12104116,Queen,Khan
10710069,Marsh,Khan
14780123,Marsh,Khan
15865321,Marsh,Khan
17847041,Marsh,Khan
13056139,Marsh,Khan
17633773,Marsh,Khan
16079005,Marsh,Khan
12021178,Marsh,Khan
12004752,Bamoo,Khan
19161390,Marsh,Khan
18430709,Marsh,Correy
16606624,Queen,Khan
15577403,Marsh,Correy
14778138,Bamoo,Khan
11731041,Marsh,Khan
15327442,Marsh,Khan
11087300,Marsh,O'Tooley
10216149,Queen,Correy
10378019,Bamoo,Khan
14463898,Bamoo,Khan
12304912,Marsh,Li
10965449,Marsh,Khan
19742802,Marsh,Khan
15864759,Marsh,Khan
14586425,Queen,Khan
19628836,Marsh,Li
17692623,Bamoo,Correy
11406787,Marsh,Khan
18030561,Marsh,Khan
15256600,Queen,Correy
12026527,Marsh,Khan
19580259,Marsh,Khan
15742962,Marsh,Khan
14611168,Marsh,Li
13642492,Queen,Khan
12421614,Marsh,Khan
16217032,Marsh,Li
16783307,Marsh,O'Tooley
12988461,Queen,Correy
10101230,Marsh,Khan
19802422,Marsh,Khan
18077373,Queen,O'Tooley
18741163,Marsh,Khan
17778327,Queen,Khan
18859439,Bamoo,Khan
14105771,Bamoo,Khan
16185242,Bamoo,Li
17628879,Marsh,Khan
11164188,Queen,Khan
11616096,Marsh,Correy
14094569,Marsh,Khan
13856628,Marsh,Khan
16373088,Queen,O'Tooley
12909749,Marsh,Khan
19638937,Marsh,Khan
12708213,Marsh,Correy
19660197,Bamoo,Khan
10267173,Bamoo,Khan
10471420,Bamoo,Khan
16352738,Marsh,Li
16937506,Marsh,Khan
10667252,Queen,Li
16962081,Marsh,Khan
10215933,Marsh,Khan
18237558,Bamoo,Khan
15465700,Marsh,Khan
18433321,Marsh,Khan
18260023,Queen,Khan
18487990,Marsh,Khan
11767115,Marsh,Khan
13699622,Bamoo,Li
12001645,Marsh,Khan
14253088,Marsh,Khan
18848058,Queen,Khan
12172531,Marsh,Khan
15821884,Marsh,Khan
10957291,Marsh,Khan
11316763,Queen,O'Tooley
10458431,Marsh,Li
18591490,Marsh,Khan
18389395,Marsh,Khan
14614097,Marsh,Khan
12202475,Marsh,Khan
14311180,Marsh,Khan
13620666,Queen,Khan
13638124,Queen,Khan
12026729,Marsh,Correy
17946128,Raffah,Khan
11377356,Queen,Khan
10121417,Raffah,Li
12501329,Marsh,Correy
18964575,Queen,Khan
10490105,Marsh,Correy
17527673,Marsh,O'Tooley
19937687,Queen,Khan
12639245,Marsh,Khan
18746255,Marsh,Khan
16930379,Marsh,Khan
18934397,Marsh,Khan
15166246,Marsh,Khan
10072874,Queen,Khan
17079547,Marsh,Khan
12699648,Marsh,Khan
14828429,Marsh,Khan
15635137,Queen,Khan
16805190,Marsh,Khan
15538451,Bamoo,Khan
11768387,Queen,Khan
12281625,Queen,Li
13655557,Raffah,Khan
14124447,Queen,Khan
19803071,Raffah,Li
16708047,Marsh,Khan
16386220,Queen,Khan
11961895,Marsh,Khan
12175171,Queen,Khan
11443155,Marsh,Khan
10011860,Bamoo,Khan
18820357,Queen,Khan
17792556,Queen,Khan
16930551,Raffah,Khan
18191125,Marsh,Khan
14531831,Queen,Khan
19907906,Marsh,Khan
12257542,Marsh,Correy
19420705,Marsh,Li
10989829,Marsh,Li
10188285,Trandee,Khan
18915322,Queen,Khan
12838665,Marsh,Li
11210613,Marsh,Khan
16129915,Marsh,Correy
12990504,Marsh,Khan
15916385,Bamoo,Correy
15864328,Marsh,Correy
19610051,Marsh,Khan
14947222,Queen,Khan
10106469,Marsh,Li
12635806,Queen,Khan
13261236,Bamoo,Khan
10748303,Queen,Khan
18415313,Queen,Khan
11887433,Marsh,Correy
12077384,Marsh,Khan
18804077,Trandee,Correy
12013679,Bamoo,Correy
17243409,Marsh,Khan
18649203,Marsh,Khan
14126377,Marsh,Khan
17248118,Raffah,Li
14691691,Raffah,Khan
11665691,Marsh,Khan
15745170,Marsh,Li
11963744,Marsh,Khan
19214457,Raffah,Khan
16992566,Marsh,Khan
17316208,Bamoo,Correy
11752074,Marsh,Khan
12896742,Marsh,Khan
14912993,Queen,Khan
11767428,Marsh,Li
12897987,Marsh,Khan
19538765,Marsh,Li
15434536,Raffah,Khan
18807922,Queen,Li
16057628,Marsh,Correy
11485415,Queen,Khan
16063916,Marsh,Khan
13317736,Marsh,Khan
15223643,Marsh,Khan
19137755,Marsh,Khan
14251831,Marsh,Li
15454232,Queen,Li
17331262,Bamoo,Khan
16447893,Marsh,Khan
19796693,Marsh,Khan
19755910,Bamoo,Khan
11151398,Marsh,Khan
13534222,Marsh,O'Tooley
19231278,Marsh,Khan
13565412,Marsh,Khan
16211993,Marsh,Li
10207905,Marsh,Li
10436398,Raffah,Khan
19971233,Marsh,Khan
19930383,Marsh,Khan
18637182,Marsh,Khan
19720407,Marsh,Khan
19398718,Bamoo,Khan
15722403,Queen,Li
10153961,Raffah,Correy
11408047,Marsh,Khan
15381502,Marsh,Khan
13750583,Marsh,Khan
13124132,Marsh,Khan
13867099,Queen,Khan
11906773,Marsh,Khan
11351771,Marsh,Correy
16563179,Queen,Khan
13697715,Marsh,Li
15758648,Marsh,Khan
16350616,Queen,Li
12519423,Marsh,Khan
11443796,Marsh,Khan
16021811,Marsh,Khan
10207022,Marsh,Li
15171326,Marsh,Khan
16803823,Marsh,Li
13653273,Marsh,Khan
16498059,Queen,Correy
19281261,Marsh,Correy
16792721,Marsh,Khan
17489276,Queen,Li
16590427,Marsh,Khan
16694848,Marsh,Khan
13996398,Marsh,Khan
11740868,Marsh,Khan
10898321,Bamoo,O'Tooley
17536709,Trandee,Li
10270236,Marsh,Correy
10252661,Marsh,Khan
15823507,Marsh,Khan
19070126,Marsh,Correy
18407580,Marsh,O'Tooley
15109158,Bamoo,Khan
15164984,Bamoo,Li
12830423,Queen,Khan
16610681,Queen,Khan
14517782,Marsh,Khan
11767447,Marsh,Khan
10598083,Queen,Correy
12870757,Marsh,Khan
17606217,Marsh,Khan
11259164,Bamoo,Correy
11292967,Marsh,Khan
12609842,Bamoo,Khan
12315207,Marsh,Khan
10605243,Marsh,Khan
18745472,Queen,Khan
14876725,Marsh,Khan
14641375,Marsh,Correy
10047166,Marsh,Li
12426183,Marsh,Khan
12038423,Raffah,Khan
11177561,Bamoo,Li
16650727,Marsh,Correy
13898963,Marsh,Khan
11769686,Queen,Li
13788333,Marsh,Correy
14764277,Queen,Khan
17180963,Marsh,Correy
11228013,Marsh,Khan
13341841,Queen,Correy
16035937,Marsh,Khan
12511297,Marsh,Khan
12078887,Raffah,Khan
16950348,Marsh,Khan
18060681,Marsh,Khan
17569108,Marsh,Khan
14143259,Marsh,Khan
11433025,Marsh,Correy
17331552,Marsh,Khan
19954853,Queen,O'Tooley
12256159,Queen,Khan
11269629,Queen,Khan
14224259,Marsh,Correy
18404556,Queen,Khan
16345928,Marsh,Correy
19036685,Marsh,Khan
15595013,Bamoo,Correy
15215279,Queen,Khan
11537901,Marsh,Correy
10713663,Marsh,Khan
10585130,Marsh,Khan
16838491,Queen,Khan
16406624,Marsh,Khan
11381347,Marsh,Khan
12064043,Marsh,Correy
16442046,Queen,Correy
17254288,Marsh,Khan
10216846,Queen,Khan
12547730,Marsh,Khan
16022802,Marsh,Khan
15205305,Marsh,Correy
10328126,Bamoo,Khan
18398178,Marsh,Khan
16936223,Raffah,Khan
17328633,Marsh,Khan
19180912,Marsh,Khan
13754640,Marsh,Khan
18663839,Queen,Correy
19399222,Marsh,Khan
12187079,Marsh,Khan
10387570,Marsh,Khan
14922892,Marsh,Li
15451199,Marsh,Khan
18299435,Marsh,Khan
13702316,Marsh,Correy
12361761,Bamoo,Li
10661271,Marsh,Khan
15942889,Marsh,Khan
10062571,Marsh,Khan
10218779,Queen,Khan
16015636,Bamoo,Khan
13608886,Trandee,Khan
15780852,Queen,Khan
14537522,Marsh,Khan
16846852,Queen,Khan
10391503,Marsh,Correy
12742356,Bamoo,Khan
18089902,Marsh,Khan
16495720,Marsh,Li
11213707,Queen,Li
14831938,Marsh,Khan
16481956,Marsh,Correy
14503127,Queen,Khan
17979604,Trandee,Khan
16951712,Marsh,Khan
16793783,Marsh,Li
11132768,Marsh,Correy
17253853,Raffah,Correy
16723729,Queen,Li
13379929,Marsh,Khan
10583015,Marsh,Khan
17586934,Queen,Khan
19333653,Marsh,Khan
16720376,Marsh,Khan
11178671,Bamoo,Khan
10531986,Queen,Correy
15076458,Queen,Correy
12114951,Marsh,Khan
13055241,Marsh,Correy
16829470,Marsh,Khan
17536642,Marsh,Khan
13968461,Queen,Khan
10168900,Bamoo,Khan
12260897,Marsh,Khan
17131582,Marsh,Khan
11202405,Marsh,Khan
12974726,Queen,Correy
10739950,Bamoo,Correy
11390930,Marsh,Khan
15994694,Marsh,Correy
16545138,Marsh,Li
15065688,Marsh,Khan
19912172,Queen,Khan
10166169,Trandee,Khan
13291477,Queen,Li
11088694,Queen,Li
19780448,Marsh,Khan
13417366,Queen,Khan
15343530,Marsh,Khan
10406561,Bamoo,Khan
14132816,Marsh,Khan
18198584,Queen,Khan
16812695,Marsh,Khan
15971001,Marsh,Khan
15088287,Marsh,Khan
13379693,Marsh,Khan
16050176,Marsh,Khan
17919867,Queen,Correy
19482730,Marsh,Khan
19552833,Marsh,Li
10192206,Marsh,Khan
18933535,Marsh,Li
16630337,Marsh,Khan
15608222,Marsh,O'Tooley
13029789,Marsh,Khan
18552059,Marsh,Correy
10003205,Raffah,Khan
17582517,Marsh,Khan
15834947,Marsh,Khan
19336165,Queen,Correy
18300106,Marsh,Khan
11425513,Marsh,Khan
14933404,Marsh,Khan
19538688,Queen,Correy
14854538,Marsh,Khan
19250107,Queen,Khan
18513990,Marsh,Correy
12191089,Raffah,Li
12500515,Marsh,Khan
15787985,Marsh,Khan
19115232,Marsh,Khan
10717672,Marsh,Correy
19564516,Marsh,Khan
16239407,Marsh,Khan
15452719,Bamoo,Khan
19777233,Raffah,Khan
12320322,Queen,Correy
19725267,Marsh,Khan
16144824,Bamoo,Khan
18330183,Raffah,Khan
12330225,Bamoo,Li
12070250,Queen,Correy
14257985,Marsh,Khan
11634134,Marsh,O'Tooley
12791117,Marsh,Li
17633975,Queen,Khan
13555525,Marsh,Khan
15555990,Marsh,Khan
18247238,Marsh,Khan
15948451,Marsh,Khan
11876729,Bamoo,Khan
12328972,Marsh,Khan
17890262,Marsh,Khan
19384467,Bamoo,Correy
14382143,Raffah,Khan
15035299,Marsh,O'Tooley
10300125,Marsh,Khan
19976657,Marsh,Khan
13234550,Marsh,Khan
13097110,Marsh,Correy
10033585,Marsh,Khan
10511523,Marsh,Khan
17358912,Marsh,Khan
12465739,Bamoo,Khan
15503848,Queen,Khan
14205242,Marsh,Khan
11667670,Marsh,Correy
19292533,Marsh,Correy
15463803,Marsh,Khan
14141507,Marsh,Li
12500485,Marsh,Correy
12669500,Marsh,Correy
14779567,Trandee,Correy
12057202,Marsh,Khan
11803892,Marsh,Khan
16702290,Queen,Khan
10531542,Marsh,Li
14551763,Marsh,Khan
19601334,Trandee,Khan
10676405,Marsh,Correy
18798024,Marsh,Khan
12776433,Marsh,Khan
14524861,Queen,Li
10299337,Queen,Khan
17004228,Marsh,Correy
16974703,Marsh,Khan
13391761,Queen,Khan
13223423,Marsh,Khan
11237856,Bamoo,O'Tooley
19258780,Marsh,Khan
16337653,Marsh,Khan
18053502,Marsh,Khan
10067566,Queen,Li
17410664,Bamoo,Khan
18439200,Marsh,Li
15120624,Marsh,Khan
18398287,Marsh,Khan
16450820,Queen,Khan
11349907,Marsh,Correy
16888272,Marsh,Khan
18259095,Marsh,Khan
18686019,Marsh,Li
17924062,Bamoo,Khan
12443451,Bamoo,Khan
13724243,Marsh,Khan
16460066,Queen,Khan
18575667,Queen,Khan
18320154,Marsh,Li
17144630,Marsh,Khan
17421843,Marsh,Correy
15826983,Queen,Khan
15884318,Queen,Khan
17859327,Marsh,Khan
13330090,Marsh,Khan
12864843,Marsh,Khan
18028209,Bamoo,Li
12048506,Marsh,Correy
16232066,Bamoo,Khan
16511787,Marsh,Correy
14217953,Queen,O'Tooley
17979046,Queen,Khan
18041445,Queen,Khan
19656408,Marsh,O'Tooley
13915967,Marsh,Khan
13536985,Marsh,Khan
17456911,Marsh,Li
15119546,Marsh,Khan
12649801,Marsh,Khan
17455303,Marsh,Khan
10498182,Marsh,Correy
10238931,Bamoo,Correy
11638657,Marsh,Correy
16455305,Queen,Li
17785556,Marsh,Khan
18364159,Marsh,Khan
16189998,Marsh,Khan
19126604,Queen,Khan
18201214,Marsh,Khan
14850374,Bamoo,Li
17614596,Bamoo,O'Tooley
11578107,Marsh,Khan
16784098,Marsh,Khan
13885614,Queen,Khan
19816312,Marsh,O'Tooley
13082028,Marsh,O'Tooley
16401008,Queen,Khan
13534881,Marsh,Khan
15831019,Marsh,Li
14186521,Marsh,Khan
10056923,Marsh,Correy
19463709,Marsh,Khan
13517467,Marsh,Khan
10981495,Marsh,O'Tooley
19223035,Marsh,Khan
11266353,Marsh,Li
14923485,Marsh,Li
12500572,Marsh,Khan
14250058,Marsh,Khan
18933919,Queen,Khan
11221709,Marsh,O'Tooley
11966648,Marsh,Khan
12892936,Marsh,Khan
16091597,Queen,Khan
18073971,Marsh,O'Tooley
12327631,Marsh,O'Tooley
16751578,Marsh,Correy
10486991,Queen,Khan
11705676,Marsh,Khan
17100751,Marsh,Khan
19549744,Bamoo,Khan
10728506,Queen,Khan
16539667,Queen,Correy
17976556,Bamoo,Li
12013539,Marsh,Li
12931235,Marsh,O'Tooley
17123236,Queen,Li
18851318,Queen,Correy
16560135,Marsh,O'Tooley
13167764,Marsh,Khan
18786084,Bamoo,Correy
19256682,Marsh,Khan
10531502,Marsh,Khan
14662512,Queen,Khan
13536011,Marsh,Li
14405485,Marsh,Khan
19860306,Marsh,Correy
19361863,Marsh,Khan
14281180,Queen,Khan
11219708,Marsh,Li
11600174,Marsh,O'Tooley
19645566,Raffah,Khan
13120290,Marsh,Li
16270924,Bamoo,O'Tooley
14104032,Bamoo,Khan
11912800,Marsh,Li
12611028,Marsh,Khan
15063881,Marsh,Khan
11258650,Marsh,Khan
18174728,Marsh,Khan
14451577,Marsh,Khan
11270698,Marsh,Khan
15643319,Marsh,Khan
12640700,Marsh,Khan
13375773,Marsh,Li
12141219,Bamoo,Li
12726425,Queen,Khan
12571790,Trandee,Correy
12432620,Marsh,Khan
15393193,Marsh,Li
19183549,Marsh,Khan
19198175,Marsh,Khan
17426990,Queen,Li
16479632,Marsh,Khan
18281238,Bamoo,Correy
17810358,Marsh,Correy
19512470,Raffah,Khan
19879921,Marsh,Khan
16659703,Raffah,Li
16242669,Marsh,Khan
14703585,Marsh,Khan
13119225,Marsh,O'Tooley
19361536,Marsh,Khan
14133441,Marsh,Khan
19904281,Marsh,Khan
19735785,Marsh,Li
12784915,Marsh,O'Tooley
11256285,Marsh,Correy
10132860,Marsh,Li
17381149,Marsh,Khan
17033476,Marsh,Khan
15101262,Marsh,Correy
17429051,Marsh,Khan
15276436,Marsh,Khan
17063789,Marsh,Correy
11649144,Queen,Khan
17565791,Marsh,Li
14790612,Marsh,Khan
17235473,Marsh,Khan
13371826,Marsh,Khan
16859611,Queen,Khan
11710503,Marsh,Khan
16787304,Bamoo,Khan
17312035,Marsh,Khan
17999458,Marsh,Li
12910221,Marsh,Correy
10766385,Marsh,Li
12333884,Marsh,Khan
18269115,Marsh,Khan
12773216,Queen,O'Tooley
12613489,Bamoo,Khan
14025421,Queen,Correy
14694035,Trandee,Khan
16188915,Marsh,Khan
19024754,Queen,Li
18623632,Marsh,Correy
15830295,Marsh,Li
16635929,Queen,Correy
14670399,Bamoo,Li
11895751,Marsh,Correy
13817418,Marsh,Correy
14828685,Queen,Khan
15078539,Queen,Khan
18696647,Marsh,Khan
14981670,Marsh,Correy
17560666,Marsh,Correy
16880793,Marsh,Khan
15063621,Queen,Khan
12240222,Marsh,Correy
16232300,Marsh,Khan
13891450,Marsh,Khan
17743784,Marsh,Khan
13438941,Bamoo,Correy
12836378,Marsh,Khan
11855870,Bamoo,Correy
17480473,Marsh,Khan
16988830,Bamoo,Khan
15365784,Queen,Li
18822925,Trandee,Li
12174688,Marsh,Khan
15415844,Bamoo,Khan
15449319,Queen,Khan
16905124,Marsh,Khan
10101911,Bamoo,O'Tooley
11999207,Marsh,Correy
14145304,Bamoo,Li
13495028,Queen,Correy
10327813,Marsh,Khan
13243498,Queen,Khan
19862746,Marsh,Correy
15957103,Bamoo,Khan
14598255,Marsh,Li
16585747,Marsh,Li
19058555,Marsh,Khan
13155878,Marsh,Khan
11954144,Queen,Khan
15045940,Trandee,Khan
16440633,Queen,Khan
12056032,Bamoo,Correy
17183721,Queen,Correy
16157481,Raffah,Correy
12374894,Marsh,Khan
17549236,Marsh,Khan
19770114,Marsh,Khan
19800607,Bamoo,Khan
12862271,Marsh,Khan
15354383,Marsh,Correy
12568313,Queen,Khan
14450348,Bamoo,Khan
15366216,Queen,Khan
18295615,Queen,Khan
13564312,Marsh,Khan
10173277,Queen,Khan
14584460,Queen,Khan
10529855,Marsh,Khan
15725984,Marsh,Khan
11804346,Marsh,Correy
12573094,Marsh,Khan
13543282,Marsh,Khan
12682413,Queen,Correy
10467901,Marsh,Khan
15872603,Marsh,O'Tooley
10721711,Marsh,Correy
17316129,Queen,Khan
15368852,Marsh,Correy
18455593,Marsh,Correy
13157319,Marsh,O'Tooley
11195215,Marsh,Khan
16427490,Bamoo,Khan
18277432,Raffah,Li
14175127,Marsh,Li
15450913,Marsh,Correy
17745485,Marsh,Khan
17633991,Queen,Khan
12162063,Marsh,Khan
14648417,Marsh,Khan
17021005,Marsh,Khan
12258355,Queen,Khan
19152628,Marsh,Li
10982123,Marsh,Correy
11840872,Marsh,Khan
11685050,Queen,Khan
12527104,Marsh,Khan
17708161,Marsh,Khan
12819446,Marsh,Khan
11630230,Bamoo,Khan
17677010,Queen,O'Tooley
15330024,Queen,Khan
13360617,Trandee,Li
14743182,Marsh,Khan
12874149,Marsh,Khan
18332770,Marsh,Khan
15940640,Marsh,Li
17274649,Marsh,Khan
14580744,Queen,Correy
11222289,Marsh,Li
19325359,Marsh,Correy
16527387,Bamoo,Correy
18763562,Marsh,Li
11345719,Trandee,Khan
17820213,Marsh,Khan
15612781,Marsh,Li
18254212,Marsh,Khan
11522821,Marsh,Khan
12505737,Marsh,Khan
10264948,Queen,Correy
10627100,Queen,Khan
13159132,Marsh,Khan
15106005,Queen,Khan
12732532,Marsh,Correy
13006545,Marsh,Correy
16739518,Queen,Correy
13064821,Marsh,Khan
12367952,Bamoo,Correy
10409352,Marsh,Khan
11349989,Marsh,Li
12919155,Marsh,Correy
15926296,Marsh,Khan
13173602,Queen,Correy
13587797,Marsh,Li
11397605,Marsh,Khan
12682723,Queen,Khan
15525457,Raffah,Khan
19185936,Queen,Khan
12876487,Queen,Khan
18857616,Marsh,Correy
14752578,Queen,Correy
11395299,Marsh,Li
14556578,Bamoo,Khan
15371779,Queen,Khan
17613668,Marsh,Khan
13475223,Marsh,Khan
15090218,Bamoo,Correy
15402044,Marsh,Khan
19738589,Marsh,Khan
14895350,Marsh,Correy
16496469,Queen,Correy
17334725,Marsh,Li
13081520,Marsh,Khan
10345874,Raffah,Correy
12258081,Marsh,Khan
14635874,Bamoo,O'Tooley
15981481,Marsh,Khan
18889501,Marsh,Khan
14932373,Trandee,Li
12282359,Bamoo,Khan
17451900,Marsh,Khan
12676299,Marsh,Li
12732033,Marsh,Correy
14618855,Marsh,Khan
15733005,Bamoo,Khan
18849390,Marsh,Khan
12009945,Marsh,Khan
19538602,Queen,Li
18301093,Trandee,Khan
17408899,Bamoo,Correy
19100715,Queen,Khan
12078164,Marsh,Khan
10411364,Bamoo,Khan
10748105,Marsh,Correy
13189262,Queen,Khan
18079046,Queen,Khan
12120864,Marsh,Khan
10909119,Marsh,Correy
13932298,Queen,Khan
17618534,Marsh,Khan
16891403,Marsh,Khan
18216662,Queen,Li
15885402,Queen,Khan
13072604,Marsh,Khan
17449539,Trandee,Correy
15212790,Marsh,Khan
16538098,Bamoo,Khan
16359566,Marsh,Khan
11363080,Trandee,Li
18516118,Queen,Khan
12176096,Trandee,Khan
11659869,Marsh,Correy
11259540,Bamoo,Khan
15500022,Marsh,Li
10172751,Raffah,Khan
16754119,Marsh,Correy
17103517,Queen,Khan
11958052,Bamoo,Khan
13271420,Bamoo,Khan
16341932,Marsh,O'Tooley
11643252,Marsh,Li
10140977,Queen,Khan
12127753,Raffah,Khan
19118382,Marsh,Khan
17879351,Marsh,Khan
18089777,Queen,Khan
14964188,Marsh,Khan
19650454,Queen,Correy
19700643,Queen,Khan
12759189,Marsh,Khan
10415780,Bamoo,Khan
14803090,Raffah,Khan
11114132,Queen,Khan
11524492,Marsh,Khan
13692151,Marsh,Khan
11022122,Marsh,Li
11327536,Queen,Khan
11252476,Marsh,Khan
19294187,Queen,Correy
17739904,Marsh,Correy
10788211,Queen,O'Tooley
11178207,Marsh,Li
16636837,Bamoo,Khan
19711564,Marsh,Correy
18524187,Marsh,Khan
15390882,Trandee,Khan
11904749,Marsh,Khan
11643366,Marsh,Correy
12571748,Marsh,Khan
17729892,Marsh,Khan
16877725,Marsh,Khan
15422883,Marsh,Khan
19621612,Marsh,Khan
14620244,Marsh,Khan
16899426,Marsh,Correy
14280900,Bamoo,Khan
11153542,Queen,Correy
14859258,Marsh,Khan
19152331,Marsh,Khan
10910280,Marsh,Correy
18846464,Marsh,Li
10366386,Bamoo,Khan
19322238,Marsh,Khan
13243317,Marsh,Khan
13353114,Trandee,Khan
12769167,Trandee,Khan
16368996,Marsh,Li
14211377,Queen,Correy
16644135,Marsh,Li
13601450,Marsh,Correy
14951454,Queen,Correy
13841888,Marsh,Khan
17627304,Marsh,Khan
15189888,Raffah,Khan
10892756,Bamoo,Correy
17251974,Queen,Khan
11681753,Marsh,Khan
14809619,Marsh,Khan
14329739,Marsh,Khan
13967570,Marsh,Li
18530142,Marsh,O'Tooley
14036328,Marsh,Khan
15148332,Marsh,Khan
16198524,Marsh,Khan
14401287,Marsh,Khan
18772372,Marsh,Correy
18979924,Marsh,Khan
12885499,Queen,Khan
12059093,Trandee,O'Tooley
19654099,Trandee,Correy
13329330,Marsh,Khan
15335781,Marsh,Khan
11042895,Marsh,Correy
13714097,Marsh,Khan
11654007,Marsh,Li
15033292,Marsh,Khan
19134663,Marsh,Khan
19591906,Bamoo,Li
14464408,Queen,Khan
13723411,Marsh,Khan
19612562,Marsh,Khan
13888875,Marsh,Khan
14783418,Marsh,Khan
17431866,Queen,Khan
16237365,Marsh,Khan
10604507,Marsh,Khan
12797642,Queen,Li
18562066,Marsh,Khan
18260213,Marsh,Correy
14458191,Marsh,Li
17263899,Marsh,Li
18662716,Bamoo,Khan
12856338,Raffah,Khan
19600442,Marsh,Khan
15629952,Marsh,Correy
17070808,Queen,Khan
12235754,Marsh,Khan
18445251,Queen,Khan
11076174,Marsh,Khan
19429574,Marsh,Khan
13133570,Marsh,Khan
10342830,Marsh,Correy
18803592,Queen,Khan
12880516,Marsh,Khan
17122045,Marsh,Li
16154883,Queen,Khan
10832430,Queen,Khan
13940677,Marsh,Khan
19178708,Marsh,Correy
14848455,Marsh,Li
15135734,Marsh,Khan
19410443,Marsh,Khan
14234040,Raffah,Khan
19116788,Marsh,Correy
11473479,Marsh,Correy
19371671,Bamoo,Khan
10740264,Bamoo,Correy
19270844,Marsh,Correy
11296884,Marsh,Khan
12919975,Marsh,Khan
19268917,Marsh,Khan
17352568,Queen,Correy
13872354,Marsh,Khan
16371521,Marsh,Khan
15013405,Marsh,Li
14342186,Marsh,Li
12749148,Marsh,Khan
12109263,Bamoo,Correy
10976757,Marsh,Correy
11897202,Queen,Khan
13198516,Marsh,Khan
13910821,Trandee,O'Tooley
17975567,Bamoo,Khan
16881264,Marsh,Khan
18476654,Bamoo,Khan
12942520,Marsh,Khan
17202373,Marsh,Correy
11647993,Queen,Correy
14683357,Marsh,Khan
12992475,Marsh,Khan
15301768,Marsh,Correy
19126837,Queen,Khan
10445131,Bamoo,Khan
12579313,Marsh,Khan
18309216,Marsh,Khan
10234288,Trandee,Khan
18737813,Marsh,Khan
17599797,Queen,Khan
10669049,Marsh,Khan
15638363,Marsh,Correy
19893680,Marsh,Khan
10636456,Trandee,Khan
13660494,Marsh,Correy
18288535,Bamoo,Correy
15236733,Marsh,Khan
12164353,Marsh,Correy
17767733,Trandee,Khan
16279265,Marsh,Khan
13842320,Queen,Correy
16225455,Marsh,Khan
12233233,Queen,Khan
18607371,Queen,Khan
17862766,Marsh,Correy
14783600,Marsh,Li
11734484,Marsh,Khan
12193948,Marsh,Khan
11842353,Marsh,Li
17904400,Marsh,Li
14322381,Bamoo,Khan
16786271,Trandee,Li
18671986,Marsh,Li
12280282,Queen,Li
12596892,Marsh,Khan
19578039,Marsh,O'Tooley
12213655,Bamoo,O'Tooley
12396059,Marsh,Khan
13487395,Queen,Khan
19318496,Marsh,Khan
16861062,Raffah,Correy
18223198,Queen,Khan
14005937,Queen,Khan
15509294,Marsh,Khan
19218508,Marsh,O'Tooley
13136159,Marsh,Khan
17957851,Marsh,Khan
14034533,Marsh,Correy
12470523,Marsh,Khan
19677169,Marsh,Khan
10425548,Marsh,Khan
15187928,Marsh,Khan
12772201,Queen,Li
14461149,Marsh,Khan
11890749,Queen,Correy
18072248,Marsh,Khan
13701763,Marsh,Khan
14464883,Marsh,Khan
15629543,Marsh,Correy
11949395,Marsh,Correy
19818032,Bamoo,Khan
19342795,Marsh,Khan
14058770,Marsh,Khan
19678124,Marsh,Khan
10920480,Trandee,Khan
15149223,Marsh,Khan
18064626,Marsh,Khan
12887880,Marsh,Khan
13054533,Marsh,Khan
11573419,Queen,Khan
16929020,Marsh,Li
18065189,Marsh,Khan
15648772,Marsh,Khan
11028352,Queen,Correy
14836148,Marsh,Khan
17983710,Marsh,Khan
10339517,Queen,Khan
12112329,Queen,Correy
13572071,Marsh,Khan
10106864,Marsh,Khan
10517536,Marsh,Khan
11868572,Marsh,Khan
15775766,Marsh,Khan
